Job Title,Company,Location,Posted Date,Job URL,Description
"Director, Electronic Trading Sales",Macquarie Asset Management,N/A,N/A,https://www.linkedin.com/jobs/view/4318988452/?eBP=NON_CHARGEABLE_CHANNEL&refId=DFC6tsHP5VLCxRUAdB42qA%3D%3D&trackingId=oRlP9ueXqBBOJogXzjHmBg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Join Macquarie’s Futures Division within the Commodities and Global Markets Group, a team with over 30 years’ experience operating in global futures markets. You’ll be part of a dynamic environment, providing execution, clearing, and financing solutions to a diverse corporate and institutional client base, with 24-hour coverage of all major markets worldwide.

At Macquarie, our advantage is bringing together diverse people and empowering them to shape all kinds of possibilities. We are a global financial services group operating in 31 markets and with 56 years of unbroken profitability. You’ll be part of a friendly and supportive team where everyone - no matter what role - contributes ideas and drives outcomes.



You will lead and operate as part of the sales team, originating new institutional client relationships in execution and clearing for electronic/algorithmic trading. You will develop and implement regional electronic trading strategies, partner with stakeholders across regions and business lines, and ensure risk metrics and regulatory compliance are maintained. Your role will also include communicating key risks and performance metrics to senior management, driving change, and contributing thought leadership to the division.

Salary range for this position: $250,00 - $350,000/Year. Actual base salary may vary based upon, but not limited to, relevant experience, time in role, peer and market data, prior performance, business sector, and geographic location. You may also be eligible for an annual discretionary incentive compensation award. You can further read about the full spectrum of benefits we offer our people listed below.





We love hearing from anyone inspired to build a better future with us, if you're excited about the role or working at Macquarie we encourage you to apply.





At Macquarie, you’re empowered to shape a career that’s rewarding in all the ways that matter most to you. Macquarie employees can access a wide range of benefits which, depending on eligibility criteria, include:





Commodities and Global Markets is a global business offering capital and financing, risk management, market access, physical execution and logistics solutions to its diverse client base across Commodities, Financial Markets and Asset Finance.



We are committed to providing a working environment that embraces diversity, equity and inclusion. As an inclusive employer, Macquarie provides equal opportunities to all individuals regardless of race, color, religion, sex, sexual orientation, national origin, age, disability, protected veteran status, genetic information, marital status, gender identity or any other impermissible criterion or circumstance.

Our aim is to provide reasonable accommodations to individuals who may need support during the recruitment process and through working arrangements. If you require additional assistance, please let us know during the application process."
"Executive, US Valuation",Macquarie Asset Management,"Philadelphia, PA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4318944854/?eBP=NON_CHARGEABLE_CHANNEL&refId=DFC6tsHP5VLCxRUAdB42qA%3D%3D&trackingId=j41vVMp%2BeA%2Frf017qmo4Hg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Join Macquarie Asset Management as an Executive on the US Valuation team, where you will support securities valuation programs, policies, and procedures, while collaborating on pricing and reporting for various investment vehicles. This role focuses on the US region, involving coordination with global teams and engagement with portfolio management, mutual fund boards, and the US Pricing Committee.

While Macquarie offers hybrid working for many of our roles, this role does require 3 days a week in our office location.

At Macquarie, our advantage is bringing together diverse people and empowering them to shape all kinds of possibilities. We are a global financial services group operating in 31 markets and with 56 years of unbroken profitability. You’ll be part of a friendly and supportive team where everyone - no matter what role - contributes ideas and drives outcomes.



As part of the US Valuation team, you will support the valuation program by evaluating data sources and vendor pricing tolerances for Fixed Income, Leveraged Credit, and Equities to ensure fair value methodologies are reliable and effective. Responsibilities include producing reports to comply with Rule 2a-5 of the Investment Company Act of 1940 for mutual funds. Additionally, you will contribute to developing tools and processes aimed at increasing efficiencies and automation, with programming skills being a valuable asset.





We love hearing from anyone inspired to build a better future with us, if you're excited about the role or working at Macquarie we encourage you to apply.





At Macquarie, you’re empowered to shape a career that’s rewarding in all the ways that matter most to you. Macquarie employees can access a wide range of benefits which, depending on eligibility criteria, include:





Macquarie Asset Management is a global asset manager that aims to deliver positive impact. We’re trusted by institutions, pension funds, governments, and individuals to manage billions in assets globally. We provide access to specialist investment expertise across a range of capabilities including fixed income, equities, multi-asset solutions, private credit, infrastructure, green investments, natural assets, real estate, and asset finance.



We are committed to providing a working environment that embraces diversity, equity and inclusion. As an inclusive employer, Macquarie provides equal opportunities to all individuals regardless of race, color, religion, sex, sexual orientation, national origin, age, disability, protected veteran status, genetic information, marital status, gender identity or any other impermissible criterion or circumstance.

Our aim is to provide reasonable accommodations to individuals who may need support during the recruitment process and through working arrangements. If you require additional assistance, please let us know during the application process."
Financial Accountant Executive,Macquarie Asset Management,"Jacksonville, FL (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4318957634/?eBP=NON_CHARGEABLE_CHANNEL&refId=DFC6tsHP5VLCxRUAdB42qA%3D%3D&trackingId=1sGZVzOyZ1YQxUXdF3oVBQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Join our Commodities and Global Markets Finance team and play a key role which includes a mix of delivery responsibilities and process ownership. Functionally, you will be expected to be very hands-on and aware of the businesses you are supporting.

At Macquarie, our advantage is bringing together diverse people and empowering them to shape all kinds of possibilities. We are a global financial services group operating in 31 markets and with 56 years of unbroken profitability. You’ll be part of a friendly and supportive team where everyone - no matter what role - contributes ideas and drives outcomes.



In this role, you will utilize your accounting knowledge in the review of sub-system posting positions, month-end close, intercompany breaks clearing and suspense clearing. In addition, you will engage with the business teams and external stakeholders, as well as demonstrate the ability to independently deal with and resolve issues with appropriate escalation.





We love hearing from anyone inspired to build a better future with us, if you're excited about the role or working at Macquarie we encourage you to apply.





At Macquarie, you’re empowered to shape a career that’s rewarding in all the ways that matter most to you. Macquarie employees can access a wide range of benefits which, depending on eligibility criteria, include:





Financial Management, People and Engagement (FPE) provides a single interface for Macquarie’s businesses across key areas of people, strategy, communications and financial management. Comprising two pillars – Financial Management, and People and Engagement – it is responsible for managing the Group’s financial, tax and treasury activities and strategic priorities, fostering our culture through people and community engagement strategies, and engaging with stakeholders to protect and promote Macquarie’s reputation globally.



We are committed to providing a working environment that embraces diversity, equity and inclusion. As an inclusive employer, Macquarie provides equal opportunities to all individuals regardless of race, color, religion, sex, sexual orientation, national origin, age, disability, protected veteran status, genetic information, marital status, gender identity or any other impermissible criterion or circumstance.

Our aim is to provide reasonable accommodations to individuals who may need support during the recruitment process and through working arrangements. If you require additional assistance, please let us know during the application process."
"Senior Vice President, US Digital Partnerships & Strategic Investments",BNY Mellon,"New York, NY (On-site)",N/A,https://www.linkedin.com/jobs/view/4336821909/?trk=flagship3_search_srp_jobs,"About the job
Job Description

SVP/Director – US Digital Partnerships & Strategic Investments

At BNY, our culture allows us to run our company better and enables employees’ growth and success. As a leading global financial services company at the heart of the global financial system, we influence nearly 20% of the world’s investible assets. Every day, our teams harness cutting-edge AI and breakthrough technologies to collaborate with clients, driving transformative solutions that redefine industries and uplift communities worldwide.

Recognized as a top destination for innovators, BNY is where bold ideas meet advanced technology and exceptional talent. Together, we power the future of finance – and this is what is all about. Join us and be part of something extraordinary.

We’re seeking a future team member for the role of US Partnerships & Investments to join our Digital Partnerships & Strategic Investments team. This role is located in New York, NY - 4 day in office per week expectation.









At BNY, our culture speaks for itself, check out the latest BNY news at:

BNY Newsroom

BNY LinkedIn







BNY offers highly competitive compensation, benefits, and wellbeing programs rooted in a strong culture of excellence and our pay-for-performance philosophy. We provide access to flexible global resources and tools for your life’s journey. Focus on your health, foster your personal resilience, and reach your financial goals as a valued member of our team, along with generous paid leaves, including paid volunteer time, that can support you and your family through moments that matter.

BNY is an Equal Employment Opportunity/Affirmative Action Employer - Underrepresented racial and ethnic groups/Females/Individuals with Disabilities/Protected Veterans.

BNY assesses market data to ensure a competitive compensation package for our employees. The base salary for this position is expected to be between $102,000 and $226,000 per year at the commencement of employment. However, base salary if hired will be determined on an individualized basis, including as to experience and market location, and is only part of the BNY total compensation package, which, depending on the position, may also include commission earnings, discretionary bonuses, short and long-term incentive packages, and Company-sponsored benefit programs.

This position is at-will and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation) at any time, including for reasons related to individual performance, change in geographic location, Company or individual department/team performance, and market factors."
"Managing Director, Client Executive Manager",BNY Mellon,"New York, NY (On-site)",N/A,https://www.linkedin.com/jobs/view/4336981344/?trk=flagship3_search_srp_jobs,"About the job
Job Description

Managing Director, Client Executive

At BNY, our culture allows us to run our company better and enables employees’ growth and success. As a leading global financial services company at the heart of the global financial system, we influence nearly 20% of the world’s investible assets. Every day, our teams harness cutting-edge AI and breakthrough technologies to collaborate with clients, driving transformative solutions that redefine industries and uplift communities worldwide.

Recognized as a top destination for innovators, BNY is where bold ideas meet advanced technology and exceptional talent. Together, we power the future of finance – and this is what is all about. Join us and be part of something extraordinary.

We’re seeking a future team member for the role of Managing Director, Client Executive to join our Asset Servicing team. This role is located in New York City, NY

In this role, you’ll make an impact in the following ways:



To be successful in this role, we’re seeking the following:



At BNY, our culture speaks for itself, check out the latest BNY news at:

BNY Newsroom

BNY LinkedIn







BNY offers highly competitive compensation, benefits, and wellbeing programs rooted in a strong culture of excellence and our pay-for-performance philosophy. We provide access to flexible global resources and tools for your life’s journey. Focus on your health, foster your personal resilience, and reach your financial goals as a valued member of our team, along with generous paid leaves, including paid volunteer time, that can support you and your family through moments that matter.

BNY is an Equal Employment Opportunity/Affirmative Action Employer - Underrepresented racial and ethnic groups/Females/Individuals with Disabilities/Protected Veterans.

BNY assesses market data to ensure a competitive compensation package for our employees. The base salary for this position is expected to be between $136,500 and $300,000 per year at the commencement of employment. However, base salary if hired will be determined on an individualized basis, including as to experience and market location, and is only part of the BNY total compensation package, which, depending on the position, may also include commission earnings, discretionary bonuses, short and long-term incentive packages, and Company-sponsored benefit programs.

This position is at-will and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation) at any time, including for reasons related to individual performance, change in geographic location, Company or individual department/team performance, and market factors."
"Vice President, Segment Marketing, Wealth Intermediaries",BNY Mellon,"New York, NY (On-site)",N/A,https://www.linkedin.com/jobs/view/4336821908/?trk=flagship3_search_srp_jobs,"About the job
Job Description

Vice President, Client Segment Marketing, Wealth Intermediaries

At BNY, our culture allows us to run our company better and enables employees’ growth and success. As a leading global financial services company at the heart of the global financial system, we influence nearly 20% of the world’s investible assets. Every day, our teams harness cutting-edge AI and breakthrough technologies to collaborate with clients, driving transformative solutions that redefine industries and uplift communities worldwide.

Recognized as a top destination for innovators, BNY is where bold ideas meet advanced technology and exceptional talent. Together, we power the future of finance – and this is what is all about. Join us and be part of something extraordinary.

We’re seeking a future team member for the role of Client Segment Marketing, Vice President, Wealth Intermediaries to join our Global Client Marketing team. This role is located in New York NY and Pittsburgh PA.

In this role, you’ll make an impact in the following ways:



Experience in motivating teams while collaborating in a matrixed organization.

At BNY, our culture speaks for itself, check out the latest BNY news at:

BNY Newsroom

BNY LinkedIn



America’s Most Innovative Companies, Fortune, 2025

World’s Most Admired Companies, Fortune 2025

“Most Just Companies”, Just Capital and CNBC, 2025



BNY assesses market data to ensure a competitive compensation package for our employees. The base salary for this position is expected to be between $81,000 and $169,000 per year at the commencement of employment. However, base salary if hired will be determined on an individualized basis, including as to experience and market location, and is only part of the BNY total compensation package, which, depending on the position, may also include commission earnings, discretionary bonuses, short and long-term incentive packages, and Company-sponsored benefit programs.

This position is at-will and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation) at any time, including for reasons related to individual performance, change in geographic location, Company or individual department/team performance, and market factors.

BNY is an Equal Employment Opportunity/Affirmative Action Employer - Underrepresented racial and ethnic groups/Females/Individuals with Disabilities/Protected Veterans."
"Director, Innovation Center Engagement Lead",BNY Mellon,"New York, NY (On-site)",N/A,https://www.linkedin.com/jobs/view/4336791994/?trk=flagship3_search_srp_jobs,"About the job
Job Description

Director, Engagement Lead:

At BNY, our culture empowers you to grow and succeed. As a leading global financial services company at the center of the world’s financial system we touch nearly 20% of the world’s investible assets. Every day around the globe, our 50,000+ employees bring the power of their perspective to the table to create solutions with our clients that benefit businesses, communities and people everywhere.

We continue to be a leader in the industry, awarded as a top home for innovators and for creating an inclusive workplace. Through our unique ideas and talents, together we help make money work for the world. This is what is all about.

We’re seeking a future team member for the role of Director to join our Innovations team. This role is located in New York, NY - 4 day in office expectation.









At BNY, our culture speaks for itself, check out the latest BNY news at:

BNY Newsroom

BNY LinkedIn







BNY offers highly competitive compensation, benefits, and wellbeing programs rooted in a strong culture of excellence and our pay-for-performance philosophy. We provide access to flexible global resources and tools for your life’s journey. Focus on your health, foster your personal resilience, and reach your financial goals as a valued member of our team, along with generous paid leaves, including paid volunteer time, that can support you and your family through moments that matter.

BNY is an Equal Employment Opportunity/Affirmative Action Employer - Underrepresented racial and ethnic groups/Females/Individuals with Disabilities/Protected Veterans.

BNY assesses market data to ensure a competitive compensation package for our employees. The base salary for this position is expected to be between $127,000 and $265,000 per year at the commencement of employment. However, base salary if hired will be determined on an individualized basis, including as to experience and market location, and is only part of the BNY total compensation package, which, depending on the position, may also include commission earnings, discretionary bonuses, short and long-term incentive packages, and Company-sponsored benefit programs.

This position is at-will and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation) at any time, including for reasons related to individual performance, change in geographic location, Company or individual department/team performance, and market factors."
"Senior Vice President, Tax Product Management",BNY Mellon,"New York, NY (On-site)",N/A,https://www.linkedin.com/jobs/view/4295971109/?trk=flagship3_search_srp_jobs,"About the job
Job Description

We’re seeking a future team member for the role of Senior Vice President to join our Client Tax Product team. This role can be located in the US Northeast where BNY has offices.

In this role, you’ll make an impact in the following ways:



To be successful in this role, we’re seeking the following:



BNY assesses market data to ensure a competitive compensation package for our employees. The base salary for this position is expected to be between $102,000 and $221,000 per year at the commencement of employment. However, base salary if hired will be determined on an individualized basis, including as to experience and market location, and is only part of the BNY total compensation package, which, depending on the position, may also include commission earnings, discretionary bonuses, short and long-term incentive packages, and Company-sponsored benefit programs.

This position is at-will and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation) at any time, including for reasons related to individual performance, change in geographic location, Company or individual department/team performance, and market factors."
"Vice President, Client Enablement",BNY Mellon,"Pittsburgh, PA (On-site)",N/A,https://www.linkedin.com/jobs/view/4337011199/?trk=flagship3_search_srp_jobs,"About the job
Job Description

At BNY, our culture allows us to run our company better and enables employees’ growth and success. As a leading global financial services company at the heart of the global financial system, we influence nearly 20% of the world’s investible assets. Every day, our teams harness cutting-edge AI and breakthrough technologies to collaborate with clients, driving transformative solutions that redefine industries and uplift communities worldwide.

Recognized as a top destination for innovators, BNY is where bold ideas meet advanced technology and exceptional talent. Together, we power the future of finance – and this is what is all about. Join us and be part of something extraordinary.

We’re seeking a future team member for the role of Vice President - Client Enablement to join our Treasury Services team. This role is located in Pittsburgh, PA

In this role, you’ll make an impact in the following ways:



To be successful in this role, we’re seeking the following:



At BNY, our culture speaks for itself, check out the latest BNY news at:

BNY Newsroom

BNY LinkedIn







BNY offers highly competitive compensation, benefits, and wellbeing programs rooted in a strong culture of excellence and our pay-for-performance philosophy. We provide access to flexible global resources and tools for your life’s journey. Focus on your health, foster your personal resilience, and reach your financial goals as a valued member of our team, along with generous paid leaves, including paid volunteer time, that can support you and your family through moments that matter.

BNY is an Equal Employment Opportunity/Affirmative Action Employer - Underrepresented racial and ethnic groups/Females/Individuals with Disabilities/Protected Veterans."
Vice President - Trade Surveillance (Model Management),BNY Mellon,"Lake Mary, FL (On-site)",N/A,https://www.linkedin.com/jobs/view/4318541530/?trk=flagship3_search_srp_jobs,"About the job
Job Description

Vice President - Trade Surveillance (Model Management)

At BNY, our culture allows us to run our company better and enables employees’ growth and success. As a leading global financial services company at the heart of the global financial system, we influence nearly 20% of the world’s investible assets. Every day, our teams harness cutting-edge AI and breakthrough technologies to collaborate with clients, driving transformative solutions that redefine industries and uplift communities worldwide.

Recognized as a top destination for innovators, BNY is where bold ideas meet advanced technology and exceptional talent. Together, we power the future of finance – and this is what is all about. Join us and be part of something extraordinary.

We’re seeking a future team member for the role of Vice President - Trade Surveillance (Model Management) to join our Compliance team. This role is located in Lake Mary, FL

In this role, you’ll make an impact in the following ways:



To be successful in this role, we’re seeking the following:



At BNY, our culture speaks for itself, check out the latest BNY news at:

BNY Newsroom

BNY LinkedIn







BNY offers highly competitive compensation, benefits, and wellbeing programs rooted in a strong culture of excellence and our pay-for-performance philosophy. We provide access to flexible global resources and tools for your life’s journey. Focus on your health, foster your personal resilience, and reach your financial goals as a valued member of our team, along with generous paid leaves, including paid volunteer time, that can support you and your family through moments that matter.

BNY is an Equal Employment Opportunity/Affirmative Action Employer - Underrepresented racial and ethnic groups/Females/Individuals with Disabilities/Protected Veterans."
VP/Director of Insurance Planning,AllianceBernstein,"New York, NY (On-site)",N/A,https://www.linkedin.com/jobs/view/4295055438/?eBP=NON_CHARGEABLE_CHANNEL&refId=RO0928%2F1Sbr8qdH6Lk1JAw%3D%3D&trackingId=txTqYe6xmdnJzOKO%2FDRikA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Who You'll Work With

Bernstein's Wealth Strategies team is a multi-disciplinary group of professionals with expertise helping individuals and families navigate complex wealth planning. Our mandate is to provide actionable advice for clients as it relates to planning for lifetime spending, wealth transfer, philanthropy, and the investment implementation of these plans. We focus first on uncovering client priorities, values, and defining goals. We next help our clients achieve these goals by crafting a research based financial plan consistent with their priorities and values.



We seek an insurance professional with well-rounded expertise in personal insurance planning for high-net-worth and ultra-high-net-worth individuals and their families, including life insurance, annuities, long-term care, health, disability, and property/casualty insurance. The individual will be based in one of our US offices and report to the Head of Bernstein's Wealth Strategies Group. The Director of Insurance Planning is a client-facing sales support role working alongside Bernstein’s Wealth Advisors to expand the Private Wealth business. As a key domain expert supporting Bernstein's wealth planning research, the Director will frequently be called upon to provide thought leadership on insurance-related issues to clients, in audiences large and small, through individualized & group presentations, case studies, articles, and, potentially, external media.

A strong background in risk management and insurance planning is required, including experience in and knowledge of life insurance and annuity products, long-term care insurance, health insurance, disability insurance, and property/casualty insurance products. Specifically, the candidate must have experience and expertise in analyzing client insurance needs, evaluating insurance and annuity products, evaluating tax-efficient structuring and conducting financial planning.

The Director of Insurance Planning – working in conjunction with Bernstein's Investment and Wealth Strategies Analysts and Senior Planning and Investment Professionals – will help develop customized solutions for the firm's clients. Because this position is client-facing, the individual must have outstanding presentation skills and the ability to explain complex issues and strategies to both technical and non-technical audiences.







Strong analytical skills, thought leadership, an effective interpersonal style, excellent public-speaking skills, a strong academic record and a history of professional success are also required. Strong mathematical skills, including familiarity with basic estate planning analytical software and Excel, are preferred.

Having the highest level of personal and professional integrity is essential. To succeed at the firm, the individual must be very bright, quantitative, intellectually sophisticated, client-service oriented, and able to work in a team-based culture; building strong relationships both inside and outside the firm will be essential. The position will require some travel.

FINRA registration (SIE, Series 7 and Series 66 or equivalent) and Insurance Licenses (Life, Variable and/or Property/Casualty) are required for this role. Bernstein will sponsor for FINRA licensing.



About AB

We are a leading global investment management firm offering high-quality research and diversified investment services to institutional clients, retail investors, and private wealth clients in major markets around the globe. With over 4,000 employees across 57 locations operating in 26 countries and jurisdictions, our ambition is simple: to be the most trusted investment firm in the world. We realize that it's our people who give us a competitive advantage and drive success in the market, and our goal is to create an inclusive culture that rewards hard work.

Our culture of intellectual curiosity and collaboration creates an environment where you can thrive and do your best work. Whether you're producing thought-provoking research, identifying compelling investment opportunities, infusing new technologies into our business or providing thoughtful advice to our clients, we are fully invested in you. If you're ready to challenge your limits and empower your career, join us!



In accordance with applicable law, the minimum and maximum base annual salary for this role is as follows:

Base Salary Range: $200,000 to $225,000





New York, New YorkAtlanta, Georgia, Boston, MA, Chicago, IL, Cleveland, Ohio, Dallas, Texas, Denver, Colorado, Houston, Texas, Los Angeles, California, Miami, Florida, Minneapolis, Minnesota, Nashville, Tennessee, Philadelphia, Pennsylvania, San Diego, California, San Francisco, California, Seattle, Washington, Stamford, Connecticut, Tampa, Florida, Washington DC, West Palm, Beach, Florida"
Executive Digital Communications Lead,Russell Investments,"Seattle, WA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4318398545/?eBP=NON_CHARGEABLE_CHANNEL&refId=TEqDqxk%2BMrP8VMUOo0RWhg%3D%3D&trackingId=kGX%2BnxLnbuoHEqoE1ay7GA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Business Unit:

Global Marketing

Salary Range:

$120,000 USD - $130,000 USD

Specific compensation will be based on candidate’s experience, skills, qualifications, commercial considerations, and other job-related factors permitted by law. At Russell Investments, salary is just one part of our compensation package. Our total rewards approach includes an annual performance bonus (subject to eligibility criteria) in addition to participation in our competitive benefits programs including healthcare, retirement, vacation, and wellbeing programs.

Job Description:

Russell Investments is seeking a dynamic and forward-thinking communication professional to join our Corporate Communications team in Seattle as an Executive Digital Communications Lead (Social Media). In this role, you’ll partner closely with the CEO, Chief of Staff, and senior leadership to shape and amplify the firm’s executive voice across digital channels (especially Linkedin), investor materials, and internal communications. You’ll report directly to the Global Head of Corporate Communications.

You will shape and deliver short-form video scripts, LinkedIn content, RFP letters, leadership notes, and high-impact internal communications—bringing Russell’s brand and leadership tone to life across a variety of platforms. This position combines strategic executive storytelling with hands-on digital execution.

At Russell Investments, communications is not just functional—is a strategic asset. If you’re energized by the intersection of leadership visibility, financial storytelling, and digital innovation, this role is for you.











Equal Employment Opportunity

Russell Investments is committed to providing equal employment opportunities for all associates and employment applicants regardless of race, religion, ancestry, creed, color, gender (including gender identity which refers to a person's actual or perceived sex, and includes self-image, appearance, behavior or expression, whether or not different from that traditionally associated with a person's biological sex), age, national origin, citizenship status, disability, medical condition, military status, veteran status, marital status, sexual orientation, past or present unemployment status , or any other characteristic protected by law."
"Director, Internal Audit",Russell Investments,"Seattle, WA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4318654306/?eBP=NON_CHARGEABLE_CHANNEL&refId=TEqDqxk%2BMrP8VMUOo0RWhg%3D%3D&trackingId=RXKyX3hcSKO%2FMZjwH64mxA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Business Unit:

Compliance, Risk and Internal Audit

Salary Range:

$145,000 USD - $200,000 USD

Specific compensation will be based on candidate’s experience, skills, qualifications, commercial considerations, and other job-related factors permitted by law. At Russell Investments, salary is just one part of our compensation package. Our total rewards approach includes an annual performance bonus (subject to eligibility criteria) in addition to participation in our competitive benefits programs including healthcare, retirement, vacation, and wellbeing programs.

Job Description:

Every day, we seek to improve financial security for people. Joining the Operational Risk team means you will be a part of a passionate and supportive team that believes what we do matters to our clients and investors. Our Director of Internal Audit leads a global team of internal auditors to plan, perform, and lead audits, special projects, and consulting engagements. You will be responsible for establishing and administering audit procedures and practices, scheduling audits and managing audit resources accordingly, as well as, oversee the work of our co-sourcing partners engaged to assist our Internal Audit (IA) department.

Theis responsible for leading the internal audit function, providing independent and objective assurance on the effectiveness of governance, regulatory compliance, risk management, and internal controls. This role will be responsible for audit planning, execution, reporting, and issue follow-up across business units, including investment operations, technology, compliance, and corporate functions. The Director will work closely with Chief Auditor, senior management, and the Audit Committee to ensure the internal audit program meets regulatory expectations and industry best practices.















Equal Employment Opportunity

Russell Investments is committed to providing equal employment opportunities for all associates and employment applicants regardless of race, religion, ancestry, creed, color, gender (including gender identity which refers to a person's actual or perceived sex, and includes self-image, appearance, behavior or expression, whether or not different from that traditionally associated with a person's biological sex), age, national origin, citizenship status, disability, medical condition, military status, veteran status, marital status, sexual orientation, past or present unemployment status , or any other characteristic protected by law."
"Director, Product Design",NASDAQ,"Boston, MA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4283422042/?eBP=NON_CHARGEABLE_CHANNEL&refId=apnX4R7xh75IfF%2FUY4LZ0Q%3D%3D&trackingId=O8G%2BSGnqEYApkykg%2B5Lmxw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
The Nasdaq Governance Solutions Product Team is seeking a Manager of UX and Product Design to join our team in Boston or Atlanta. We are looking for candidates who value innovation and effectiveness and have a genuine desire to deliver high quality technology solutions to today's markets. In this role, you will join the Product Development organization for Nasdaq Boardvantage and Questionnaires platform. The main objective of the team is to build state-of-the-art Governance software for Boards and Leadership teams. As a manager, you will lead an experienced team of product designers. Together with your team, you will be responsible for ideation, design, and delivery of new product features, enhancements, and supporting the enterprise product.



























:



:







This position will be located in, and offers the opportunity for a hybrid work environment at, subject to change, providing flexibility and accessibility for qualified candidates









We’re proud to offer a competitive rewards package that is meaningful, recognizes the unique needs of our employees and their families and incentivizes employees for their contribution to Nasdaq’s overall success.

The base pay range for this role is $155,300 - $258,900. In addition to base salary, Nasdaq provides a generous annual bonus/commission (short-term incentive), and equity (long-term incentive), comprehensive benefits, and opportunity for growth. Exact compensation may vary based on several job-related factors that are unique to each candidate, including but not limited to: skill set, experience, education/training, business needs and market demands.

Nasdaq’s programs and rewards are intended to allow our employees to:"
"Sr. Director, Product Manager",NASDAQ,"New York, United States (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4289301868/?eBP=NON_CHARGEABLE_CHANNEL&refId=apnX4R7xh75IfF%2FUY4LZ0Q%3D%3D&trackingId=8u43zGQrgcNau1%2FE0v6Gag%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Implement organization strategies through the effective direction and management of resources, while being accountable for the business strategies, functional or operational areas, processes or programs.

Responsible and accountable for managing and developing a team of people, setting direction and deploying resources on varying projects, participating in organization-wide projects, while providing guidance and expertise on an as needed basis. Managers are required to understand how other business units operate, how their goals align with organizational goals and have budget and profit/loss responsibility.

Leads across the organization Product Management ideas and activities.

Participates in or leads the analytical, experimental, investigative, and testing efforts in support of new product development engineering.

Coordinates all phases of new product development, including research and design, financing, pricing, marketing, sales and distribution. Develops overall marketing objectives and strategy and further product development.

Works closely with customer base to identify key needs and appropriate product solutions.

Acts as a funnel for product development ideas and knows how to influence key people in order to realize commercial opportunities.

Performs analyses and prepares forecasts and recommendations in the areas of product preferences, sales coverage, market penetration, market practices and sales trends.

Researches market conditions to determine potential sales of a product. Writes profitability analysis.

What You’ll Do



What You’ll Bring



Nice to Have















We’re proud to offer a competitive rewards package that is meaningful, recognizes the unique needs of our employees and their families and incentivizes employees for their contribution to Nasdaq’s overall success.

The base pay range for this role is $139,600 - $232,600. In addition to base salary, Nasdaq provides a generous annual bonus/commission (short-term incentive), and equity (long-term incentive), comprehensive benefits, and opportunity for growth. Exact compensation may vary based on several job-related factors that are unique to each candidate, including but not limited to: skill set, experience, education/training, business needs and market demands.

Nasdaq’s programs and rewards are intended to allow our employees to:"
"Director, Global Head of Paid Social Media",NASDAQ,"New York, United States (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4336163298/?eBP=NON_CHARGEABLE_CHANNEL&refId=apnX4R7xh75IfF%2FUY4LZ0Q%3D%3D&trackingId=UzdNLLs3ZwuyGvmsQcW4bA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Nasdaq is at the forefront of technology, tackling the most complex challenges within the financial ecosystem. We are seeking a strategic leader to serve as Director, Global Head of Paid Social Media. This role will lead Nasdaq’s paid social media strategy across global markets, driving brand awareness, engagement, and lead generation through innovative digital-first campaigns. You will collaborate closely with Corporate Communications, Marketing, and Business teams to amplify Nasdaq initiatives across platforms.

















We’re proud to offer a competitive rewards package that is meaningful, recognizes the unique needs of our employees and their families and incentivizes employees for their contribution to Nasdaq’s overall success.

The base pay range for this role is $160,000 - $180,000. In addition to base salary, Nasdaq provides a generous annual bonus/commission (short-term incentive), and equity (long-term incentive), comprehensive benefits, and opportunity for growth. Exact compensation may vary based on several job-related factors that are unique to each candidate, including but not limited to: skill set, experience, education/training, business needs and market demands.

Nasdaq’s programs and rewards are intended to allow our employees to:"
