Job Title,Company,Location,Posted Date,Job URL,Description
Client Marketing Director - Digital,Apollo Global Management,"Apollo Global Management, Inc.",N/A,https://www.linkedin.com/jobs/view/4291341805/?eBP=NON_CHARGEABLE_CHANNEL&refId=flNqfoXyJKsRooZqV%2FySmw%3D%3D&trackingId=dwMFwQ70Yi6YGu0KFIXecQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Position Overview

Reporting to the Digital Lead within Client Marketing at Apollo, this role is responsible for enhancing and evolving our digital marketing channels to deliver best-in-class execution and optimization across web, social media, and email that attracts, engages, and retains clients and prospects. The position will collaborate across key areas of the firm to help shape the digital roadmap, execute strategic initiatives, drive traffic and engagement, and provide data-driven insights.

The ideal candidate is passionate about digital marketing, with an entrepreneurial mindset and collaborative approach. They bring a solid blend of expertise with digital platforms, analytics, and creative, along with curiosity to connect these disciplines to build, optimize, and scale digital channels in line with business objectives and optimized client journeys.








$150,000-$180,000

Apollo Global Management, Inc. (together with its subsidiaries and affiliates) is committed to championing opportunity.

The firm and its affiliates comply with applicable discrimination and equal opportunities legislation in all of its jurisdictions and do not discriminate in employment or recruitment based on race, color, religion, gender, national origin, veteran status, disability, age, citizenship, marital or domestic/civil partnership status, sexual orientation, gender identity or expression or any other protected characteristic under applicable law.

The contents of the qualifications and experience section of this job description are a guideline only. If an applicant can otherwise demonstrate their suitability for the role they will be considered."
AVP Marketing,Apollo Global Management,"Apollo Global Management, Inc.",N/A,https://www.linkedin.com/jobs/view/4315771455/?eBP=NON_CHARGEABLE_CHANNEL&refId=flNqfoXyJKsRooZqV%2FySmw%3D%3D&trackingId=jhOaXd5lM5UONuOgi6c40w%3D%3D&trk=flagship3_search_srp_jobs,"About the job
We are driven to do more. More for our customers and the financial professionals who offer our products. If you are driven to do more and love the challenge of pursuing more, Athene is your kind of company. You will find we offer more than the basics to create an inclusive and dynamic work environment at our various locations.

Purpose

Vitera is seeking an experienced and strategic AVP Marketing leader to lead marketing efforts that support the expansion of our DC Guaranteed Income business. This role will be responsible for developing and executing integrated marketing strategies that drive awareness, engagement, and growth across segments. This role requires an entrepreneurial mindset as we launch a new business within the Apollo and Athene ecosystem.













$163,280.00 - $244,920.00 USD Annual



Drive. Discipline. Confidence. Focus. Commitment. Learn more about.

Athene is a Military Friendly Employer! Learn more about how we support our.

Athene is committed to inclusion and is proud to be an Equal Opportunity Employer. We do not discriminate on the basis of race, color, religion, sex, national origin, age, disability, marital status, sexual orientation, veteran status or any other status protected by federal, state or local law."
Director - LEC Financial Reporting,Apollo Global Management,"Apollo Global Management, Inc.",N/A,https://www.linkedin.com/jobs/view/4285772556/?eBP=NON_CHARGEABLE_CHANNEL&refId=flNqfoXyJKsRooZqV%2FySmw%3D%3D&trackingId=vCAD%2BtwnpndR0A1nh3gvcg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Position Overview

Apollo is a high-growth, global alternative asset manager. In our asset management business, we seek to provide our clients excess return at every point along the risk-reward spectrum from investment grade to private equity with a focus on three investing strategies: yield, hybrid, and equity. For more than three decades, our investing expertise across our fully integrated platform has served the financial return needs of our clients and provided businesses with innovative capital solutions for growth. Through Athene, our retirement services business, we specialize in helping clients achieve financial security by providing a suite of retirement savings products and acting as a solutions provider to institutions. Our patient, creative, and knowledgeable approach to investing aligns our clients, businesses we invest in, our employees, and the communities we impact, to expand opportunity and achieve positive outcomes.

Come to Apollo and join a community of extraordinary people who are committed to a culture of excellence and collaboration in everything that we do. We invest in our people for the long term and are committed to supporting their development at every stage of their career.

The Legal Entity Controller (“LEC”) for Apollo Global Management (“AGM”) will be responsible for entity and department level accounting, including but not limited to strategic investments, journal entries, and monthly analytics to ensure accurate revenue, expense, balance sheet, and regulatory and statutory reporting for the management companies/advisory entities within AGM. This role will also support the LEC team on all reporting around Apollo Capital Solutions (“ACS”), including assisting with the organization and recognition of transactions on behalf of the Firm and its subsidiaries.











Our Clients Rely On Our Investment Acumen To Help Secure Their Future. We Must Never Lose Our Focus And Determination To Be The Best Investors And Most Trusted Partners On Their Behalf. We Strive To Be

The leading provider of retirement income solutions to institutions, companies, and individuals.

The leading provider of capital solutions to companies. Our breadth and scale enable us to deliver capital for even the largest projects – and our small firm mindset ensures we will be a thoughtful and dedicated partner to these organizations. We are committed to helping them build stronger businesses.

A leading contributor to addressing some of the biggest issues facing the world today – such as energy transition, accelerating the adoption of new technologies, and social impact – where innovative approaches to investing can make a positive difference.

We are building a unique firm of extraordinary colleagues who:

Outperform expectations

Challenge Convention

Champion Opportunity

Lead responsibly

Drive collaboration

As One Apollo team, we believe that doing great work and having fun go hand in hand, and we are proud of what we can achieve together.



Apollo relies on its people to keep it a leader in alternative investment management, and the firm’s benefit programs are crafted to offer meaningful coverage for both you and your family. Please reach out to your Human Capital Business Partner for more detailed information on specific benefits.





$190,000 – $250,000

Apollo Global Management, Inc. (together with its subsidiaries and affiliates) is committed to championing opportunity.

The firm and its affiliates comply with applicable discrimination and equal opportunities legislation in all of its jurisdictions and do not discriminate in employment or recruitment based on race, color, religion, gender, national origin, veteran status, disability, age, citizenship, marital or domestic/civil partnership status, sexual orientation, gender identity or expression or any other protected characteristic under applicable law.

The contents of the qualifications and experience section of this job description are a guideline only. If an applicant can otherwise demonstrate their suitability for the role they will be considered."
"Chief Operating Officer, Enterprise Platform Services Engineering",Apollo Global Management,"Apollo Global Management, Inc.",N/A,https://www.linkedin.com/jobs/view/4316959861/?eBP=NON_CHARGEABLE_CHANNEL&refId=flNqfoXyJKsRooZqV%2FySmw%3D%3D&trackingId=CbDRqFRXeJQZamtN7tVjuQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Position Overview

Position Overview 

At Apollo, we are a global team of alternative investment managers passionate about delivering uncommon value to our investors and shareholders. With over 30 years of proven expertise across Private Equity, Credit, and Real Assets in various regions and industries, we are known for our integrated businesses, our strong investment performance, our value-oriented philosophy, and our people.

Enterprise Platform Services (EPS) plays a pivotal role at Apollo, underpinning the firm’s technology infrastructure with robust technology products, world-class engineering practices, advanced cybersecurity measures, and reliable end-user support. We are seeking a Director, Chief Operating Officer (COO) to partner closely with the Chief Information Security Officer (CISO), EPS leadership, and cross-functional teams.

The COO will oversee the operational backbone of EPS, driving efficiency, resilience, and alignment with Apollo’s strategic objectives. This position leads operational excellence and modernization, upholds reliability and security standards, and manages cross-functional initiatives to enhance technology experiences for both the business and employees. Key responsibilities include process improvement, vendor management, financial management, change leadership, and building an inclusive, high-performing team.










Apollo is a high-growth, global alternative asset manager. In our asset management business, we seek to provide our clients excess return at every point along the risk-reward spectrum from investment grade to private equity with a focus on three investing strategies: yield, hybrid, and equity. For more than three decades, our investing expertise across our fully integrated platform has served the financial return needs of our clients and provided businesses with innovative capital solutions for growth. Through Athene, our retirement services business, we specialize in helping clients achieve financial security by providing a suite of retirement savings products and acting as a solutions provider to institutions. Our patient, creative, and knowledgeable approach to investing aligns our clients, businesses we invest in, our employees, and the communities we impact, to expand opportunity and achieve positive outcomes.



Our Clients Rely On Our Investment Acumen To Help Secure Their Future. We Must Never Lose Our Focus And Determination To Be The Best Investors And Most Trusted Partners On Their Behalf. We Strive To Be

The leading provider of retirement income solutions to institutions, companies, and individuals.

The leading provider of capital solutions to companies. Our breadth and scale enable us to deliver capital for even the largest projects – and our small firm mindset ensures we will be a thoughtful and dedicated partner to these organizations. We are committed to helping them build stronger businesses.

A leading contributor to addressing some of the biggest issues facing the world today – such as energy transition, accelerating the adoption of new technologies, and social impact – where innovative approaches to investing can make a positive difference.

We are building a unique firm of extraordinary colleagues who:

Outperform expectations

Challenge Convention

Champion Opportunity

Lead responsibly

Drive collaboration

As One Apollo team, we believe that doing great work and having fun go hand in hand, and we are proud of what we can achieve together.



Apollo relies on its people to keep it a leader in alternative investment management, and the firm’s benefit programs are crafted to offer meaningful coverage for both you and your family. Please reach out to your Human Capital Business Partner for more detailed information on specific benefits.



$190,000 - $250,000

Apollo Global Management, Inc. (together with its subsidiaries and affiliates) is committed to championing opportunity.

The firm and its affiliates comply with applicable discrimination and equal opportunities legislation in all of its jurisdictions and do not discriminate in employment or recruitment based on race, color, religion, gender, national origin, veteran status, disability, age, citizenship, marital or domestic/civil partnership status, sexual orientation, gender identity or expression or any other protected characteristic under applicable law.

The contents of the qualifications and experience section of this job description are a guideline only. If an applicant can otherwise demonstrate their suitability for the role they will be considered."
"Director, Internal Audit - Technology",Apollo Global Management,"Apollo Global Management, Inc.",N/A,https://www.linkedin.com/jobs/view/4294863536/?eBP=NON_CHARGEABLE_CHANNEL&refId=flNqfoXyJKsRooZqV%2FySmw%3D%3D&trackingId=%2B4zUTOytikC2w97moA81Kg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Position Overview

Apollo is a high-growth, global alternative asset manager. In our asset management business, we seek to provide our clients excess return at every point along the risk-reward spectrum from investment grade to private equity with a focus on three investing strategies: yield, hybrid, and equity. For more than three decades, our investing expertise across our fully integrated platform has served the financial return needs of our clients and provided businesses with innovative capital solutions for growth. Through Athene, our retirement services business, we specialize in helping clients achieve financial security by providing a suite of retirement savings products and acting as a solutions provider to institutions. Our patient, creative, and knowledgeable approach to investing aligns our clients, businesses we invest in, our employees, and the communities we impact, to expand opportunity and achieve positive outcomes.

Come to Apollo and join a community of extraordinary people who are committed to a culture of excellence and collaboration in everything that we do. We invest in our people for the long term and are committed to supporting their development at every stage of their career.

Apollo is seeking an exceptional, organized and detail-oriented candidate to join its Internal Audit team. Reporting to the Internal Audit Information Technology Principal, this person will join a collaborative and highly dynamic team and will assist in the planning and execution of audits across the firm. This will entail overseeing and executing technology audits across the organization, ensuring robust IT governance, effective risk management, and compliance with applicable regulations and internal policies. The ideal candidate will bring a strong technical background, sound risk judgment, and a proven ability to manage complex audit engagements from planning through reporting.

The successful candidate will possess exceptional leadership capabilities who identifies and promotes emerging talent and is able to work calmly in a fast-paced, high pressure business environment and able to think outside of the box. S/he will conduct audit reviews in specialized areas, such as cybersecurity, IT risk management, enterprise architecture, application development and engineering, infrastructure, and vendor management, requiring specific knowledge pertaining to the areas, policies and regulations being audited.















Our Clients Rely On Our Investment Acumen To Help Secure Their Future. We Must Never Lose Our Focus And Determination To Be The Best Investors And Most Trusted Partners On Their Behalf. We Strive To Be

The leading provider of retirement income solutions to institutions, companies, and individuals.

The leading provider of capital solutions to companies. Our breadth and scale enable us to deliver capital for even the largest projects – and our small firm mindset ensures we will be a thoughtful and dedicated partner to these organizations. We are committed to helping them build stronger businesses.

A leading contributor to addressing some of the biggest issues facing the world today – such as energy transition, accelerating the adoption of new technologies, and social impact – where innovative approaches to investing can make a positive difference.

We are building a unique firm of extraordinary colleagues who:

Outperform expectations

Challenge Convention

Champion Opportunity

Lead responsibly

Drive collaboration

As One Apollo team, we believe that doing great work and having fun go hand in hand, and we are proud of what we can achieve together.



Apollo relies on its people to keep it a leader in alternative investment management, and the firm’s benefit programs are crafted to offer meaningful coverage for both you and your family. Please reach out to your Human Capital Business Partner for more detailed information on specific benefits.





$190,000 – $250,000

Apollo Global Management, Inc. (together with its subsidiaries and affiliates) is committed to championing opportunity.

The firm and its affiliates comply with applicable discrimination and equal opportunities legislation in all of its jurisdictions and do not discriminate in employment or recruitment based on race, color, religion, gender, national origin, veteran status, disability, age, citizenship, marital or domestic/civil partnership status, sexual orientation, gender identity or expression or any other protected characteristic under applicable law.

The contents of the qualifications and experience section of this job description are a guideline only. If an applicant can otherwise demonstrate their suitability for the role they will be considered."
National Accounts Director,Apollo Global Management,"Apollo Global Management, Inc.",N/A,https://www.linkedin.com/jobs/view/4316164172/?eBP=NON_CHARGEABLE_CHANNEL&refId=flNqfoXyJKsRooZqV%2FySmw%3D%3D&trackingId=Uruasw5jW2P8N1gwnhXjmA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Position Overview

Apollo is seeking a highly motivated Director with excellent client engagement skills and strong knowledge of alternative investments to join our National Accounts team within the Global Wealth Management Solutions (“GWMS”) business. This individual will help with developing key account relationships for targeted clients within the United States. The National Accounts Director will play an important role in expanding Apollo’s distribution capabilities.











$190K -$225K

Apollo Global Management, Inc. (together with its subsidiaries and affiliates) is committed to championing opportunity.

The firm and its affiliates comply with applicable discrimination and equal opportunities legislation in all of its jurisdictions and do not discriminate in employment or recruitment based on race, color, religion, gender, national origin, veteran status, disability, age, citizenship, marital or domestic/civil partnership status, sexual orientation, gender identity or expression or any other protected characteristic under applicable law.

The contents of the qualifications and experience section of this job description are a guideline only. If an applicant can otherwise demonstrate their suitability for the role they will be considered."
"Product Management, Fixed Income Replacement Director",Apollo Global Management,"Apollo Global Management, Inc.",N/A,https://www.linkedin.com/jobs/view/4214826615/?eBP=NON_CHARGEABLE_CHANNEL&refId=flNqfoXyJKsRooZqV%2FySmw%3D%3D&trackingId=M75kMGffT04F1qCv2Z4S9A%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Position Overview

Apollo is seeking an individual to join its expanding Product Management Team to focus on Investor Relations and Marketing for our Credit platform.

Primary Responsibilities









$215,000-240,000

Apollo Global Management, Inc. (together with its subsidiaries and affiliates) is committed to championing opportunity.

The firm and its affiliates comply with applicable discrimination and equal opportunities legislation in all of its jurisdictions and do not discriminate in employment or recruitment based on race, color, religion, gender, national origin, veteran status, disability, age, citizenship, marital or domestic/civil partnership status, sexual orientation, gender identity or expression or any other protected characteristic under applicable law.

The contents of the qualifications and experience section of this job description are a guideline only. If an applicant can otherwise demonstrate their suitability for the role they will be considered."
Bilingual Receptionist for immigration law office (Spanish-English),T. Rowe Price,"Diamond Bar, CA (On-site)",N/A,https://www.linkedin.com/jobs/view/4283041226/?eBP=CwEAAAGaTCrajSi1aVbd9pMhjrFf2o1l4T7jMtr4oazuQ2HpeCbqswUJOtOdB_wRVh7wJVDJE9WmmlcwCRkdxveyzraKyegzmRp9_j7szwJi-gWXxKeNmlQh1aeDQCxu4cWRtpjuXUWuabgkXKGJBuVGWDBmxXwz4C-2qwnxcjaw-z51l9zJmLtNMsqzJUHe2vBkSlXCjZgQiA0FB-wqfkfo8yvfzI8d7AeTPteXqlDP0VazUowKSInNOifOYUqjDq4AN1h4pyL0K-QxViytYUnqzEdi87q3w9FV7VT-pZgXaT0rpAMvYNEBR1Gc6nm5kmyir9m5rNmyrgvL1u4BC5e7sICmkEoKGT7Tlo6N2W2-v9lKy904XD-Q8cyeVrdFadHySSyoYuG3dbhp9nIjfRXj_-h3WBiR-GyPJkSFEg6S8LHtQ8fqI78pt1uyrIdXM0YM9Q&refId=%2BAbbUeCsgHOdRUdvdvQtGQ%3D%3D&trackingId=SXTIR%2B1d6VTJ%2FQVqAmBeqw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Overview 
 We are seeking a dedicated and organized Bilingual Receptionist to join our team. The ideal candidate will possess exceptional customer service skills and be fluent in both English and Spanish. This role is crucial in providing support to our clients and ensuring smooth operations within the office. You will be the first point of contact for visitors and callers, making your role vital in creating a welcoming environment."
Administrative Assistant,T. Rowe Price,"Juneau, AK (On-site)",N/A,https://www.linkedin.com/jobs/view/4310021434/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=%2BAbbUeCsgHOdRUdvdvQtGQ%3D%3D&trackingId=B6MfxXZ6BiRU6epxe8KNSA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Now Hiring – Administrative Assistant
Part-Time, In Person (Juneau, Alaska, United States)
Pay Range – $22-$30 per hour, DOE

Are you someone who thrives on keeping things organized? Whether it’s reconciling receipts, managing vendor bills, or making sure the office runs like clockwork? Join proHNS LLC as our Administrative Assistant, where you’ll play a key role in both our financial processes and day-to-day operations. This is a great opportunity to be part of a small, mission-driven team that values accuracy, collaboration, and a bit of fun along the way."
Data Entry Clerk,T. Rowe Price,"Washington, DC (On-site)",N/A,https://www.linkedin.com/jobs/view/4308787941/?eBP=CwEAAAGaTCrajdG5ECbTNDFiQtmUcFJnexgcZ-bwcz0AatDZtgyq2PzjC6EjrxW8Qsg_113LwUwvd1CaMPx2KYwc0EhkvXydSaTTjQWnoacGhR7-4bgXKKVMi79zJGQkV8OSo3K3_zjfakgRAAn-nrof5C8GALhFmGvtwUmL6lHb8VnZPo3sJjvUZ6_yTP1Tl0xUO6iKqXEZGXLhGsVcPPKK-RbAjmais_LsYvG4uebqdkGYAdOxy-5eWoKuelCc2gF48LqucarytOmr73ciguHW_NAW7GzVPPvHDRMTx2n8xZzPvy7eF5w9XMzFnG2A8T4xcnfAADgYTlvDQYJaC4tIE1N1eg3L2VY3WdthbAuHqHJWXds29x2HX550GbgGW3tbZ4NG8QCWt4oHsUWRsnfW51k_-BRtnZT7leQANXpkFXdfUR9ZXJTfaHkUv34qmukgwdm27FfckmYShNRD0WRhqiEvVruNVYbvD5IpCI2dck7zVok&refId=%2BAbbUeCsgHOdRUdvdvQtGQ%3D%3D&trackingId=6GVfgQhhn3g6fGdGboLdUA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Veteran Firm Seeking a Data Entry Clerk for an Onsite Assignment in Washington, DC

My name is Stephen Hrutka, and I lead a Veteran-owned consulting firm in Washington, DC, focused on strategic sourcing, supply chain, and IT Staffing.

We seek to fill a Data Entry Clerk role for the District of Columbia – Department of Health in Washington, DC."
File Clerk,T. Rowe Price,"Sumner, WA (On-site)",N/A,https://www.linkedin.com/jobs/view/4317822820/?eBP=CwEAAAGaTCrajbk5z2takS5WGUBorl79hWHjgAIqTCitBBDNBIB-2CzDPGd9JTqm1EslzAtfauk7eKAysjBgQY-3Y3CWrAgdNkx2x3rgk8xRA3ftJ1Jn-x86z2BhY01wOt6xTanlz6Jng4O2-YUq4PsrjWnZXJ8okDEJ3FCS5Z4KtM-aMDx0B0tNleO9dx5K_L13oE2JzyIl-fTy4RirXN9R6q1snM_xeoweb1qEMSRpQvX6-S7FIFeCTjFld8Y7XypeoMLlERUESxIslbRB0FFzCCrMoSLO4G4WZBultdIA7cJ03ib7cBN2808ictqeY2uUqUzaPijH6ydFPg00F6RuWELNJiv8rZzqE4VDBT-PTXHYgGre1c15Vifx2w-wuB-FKxO438hRRTrj3Zr3RqOOWW4bZwMtfM2hyqlUT6a6pQLQ4U-Cxm0GbOMzEbtnuJHOS1-x9C1xLu6iTvSjkiEgG7sQKpOSklwO9MAFnMsW7OnP&refId=%2BAbbUeCsgHOdRUdvdvQtGQ%3D%3D&trackingId=n3qwGceGiz5u5TvqxRf0xg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
We are looking for a detail-oriented File Clerk to join our team on a part-time, contract basis in Sumner, Washington. In this role, you will play a key part in maintaining organized records and handling various administrative tasks to support daily operations. This is a great opportunity for someone who is highly organized, proficient in data entry, and comfortable with office tools like Excel and Google Drive.

Responsibilities:


TalentMatch"
Office Assistant - Hospice,T. Rowe Price,"Pulaski, VA (On-site)",N/A,https://www.linkedin.com/jobs/view/4317860072/?eBP=CwEAAAGaTCrajX61xcYugt03QNp7kcGOjFkj-SZwKKIy5YJQ95NXBrF87-aBnV1Mqy735AJTAWvABe6NxO8rRDSyZCiYyzqEcXwhH3pytgXU6Q62Eho25rJaZiGjX0kuzQyeF2MjEKISlvhqizE-RPvwqE4cjwQ_W5VmlYLA90PYLWc7CafQEWTVc-wxKzfvT7NS0m-uzVYxMs3xxLg14kgVsPHVItNcsr8xtk4ajKfPBP0ntv7kKNlSxBtBGd9i2dKKh7I4adkaO9YoOrsg6f5eArbZkA7wMxr-lHF0w1sSdYe7ylfw5L7kLH8kJ1v07KCdZN-21_c9lXroMWWjrihSVJaBtExfs-E0REhtnNbTydXrMCj7iiBJ-IJeONI8MU2bZKqQ7gjByVAVA9Hr9YDoEkpSnIcGSd_7s49S61YmeBBMCgzkk52axWTCi3MkYL-jRFFdF1DyYlPmJ3_oNvG1AyljDBM3BUFtnCxNXiB0-nAv&refId=%2BAbbUeCsgHOdRUdvdvQtGQ%3D%3D&trackingId=CA1PHqUh%2FuTZWuedgGkYZQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Medi Home Health & Hospice, a division of Medical Services of America, Inc., currently seeks a Full-Time Office Assistant for our Hospice Office in Pulaski, VA.

Job Description
· Maintains current patient lists and daily census.
· Answers the telephone and directs calls appropriately."
Typist,T. Rowe Price,"ITCO Solutions, Inc.",N/A,https://www.linkedin.com/jobs/view/4312296701/?eBP=CwEAAAGaTCrajUOaGJNXinK8_tPbQ8T6LYQqTPt8GFvIn2ZG_qRHkquRC_x9JHItrQpBfVg1QlkIrb1Z3awEQQqqRTGQGmM4ldZlCR5xJAafXtjnXia5uH4L8SxvigtmRAiL8YUSRsOMIlc0s3ytVR0GMZUI2r13AIUhNMplx-8VvJwSLyENh8_pzpSSi2ycbCtjPagUWHAMcnfqCE_5fvd5QHe4P3lne0Q2p0ii7ncY4dAEuXKsXk_1lo-d4C4lVzvDlBa0ooyNWfOAf1EtDcH66WSSB-43vPc71Iy02GBl-J7LWVO-CbW8PcBX8dsH_9mtM9YYN1brvKqHtVhErfc2CCjppc46YDM9qbehhmMaAk93-498FYDxtFvquSbWqwJasCpr1gmL6NwbF4cAc20vEKShf-J3SFIPBVLjQhocAcP0m4gI1Cedth_N0t2mPAkwUR9lhj-9tq0QdgRgPU7h5Di0BSUfItbXLqeqDeIPQd_D&refId=%2BAbbUeCsgHOdRUdvdvQtGQ%3D%3D&trackingId=3wq0FGadlmMCIWoAEvV3kQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Data Entry Specialist - Typist (10-Key)
6+ Months Contract
Location: Onsite - Westlake Village CA

Logline: 12k keystroke minimum, Touch Typist Only
Shifts - 7 am to 3:30 pm PST or 4 pm to 11:45 pm PST (Monday-Friday)"
"Bookkeeper, Office Assistant",T. Rowe Price,"The Bottle Meister, Inc.",N/A,https://www.linkedin.com/jobs/view/4258350601/?eBP=CwEAAAGaTCrajSueSYV1G2avKk4C1I7y3Db3h1rMl7J6qDkxjQSydECxHn0SCzj9oQ16RadpEoxcATunrWAsPgUtDiGbhROJ7yqWA9U9LGn3whRyM0SOvZrqYbJUzM43dsLDKYxln9st9L1oyYgH7ea1xZfi1VBXIzKrsISAn_j9xMmX09pK2sOrPn-QZNg5BnrytDGVaHXlgklAfHkE8yV0ZiGtaJbQIQ3Dt8D3155Nk9JKLd7-3QmLu0TL6tnyAci9KwhTNr7uNXelzi0l83SunZzjsiDGzuElIh9AIJ_3OILCQwdhoxBfW_wa4nmF-yU0gwXGL5gKHDRe7GqbFyUlkA&refId=%2BAbbUeCsgHOdRUdvdvQtGQ%3D%3D&trackingId=MgpE3GH3sexIXfVSvM2t9w%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Company Description
We are a successful mobile wine bottling service with office located in San Luis Obispo. Established in 1998, we have 16 employees who are committed to excellence. Great work environment.

Role Description
This is a full-time, on-site role as the Bookkeeper/ Office Assistant at The Bottle Meister, Inc. As the Bookkeeper/Office Assistant you will be responsible for invoicing and processing of payments (A/R), accounts payables (A/P). assisting with day-to-day office management tasks, and providing administrative support and answering phone calls. This role requires strong organizational and communication skills, attention to detail, and the ability to work independently. Must be dependable and intelligent.

Employment Type"
Director of Organic Business Development,Capital Group,"Wealth Partners Capital Group, LLC",N/A,https://www.linkedin.com/jobs/view/4332949898/?eBP=NON_CHARGEABLE_CHANNEL&refId=9KDiySuGMbS0YBBqgRf4YQ%3D%3D&trackingId=GZ6Fc6ZiKwWoOEYq1buMBg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Wealth Partners Capital Group (“WPCG”) is a West Palm Beach, Florida-based financial services holding company. WPCG was launched in June 2017 and currently has capital investments in eight large wealth management firms. WPCG’s mission, in partnership with these eight firms, is to assist with strategic growth, via both M&A and direct outreach to potential clients and JV partners. Since its inception, WPCG has closed over 178 transactions on behalf of its partner firms, which have added over $76 billion to their assets under management (www.wealthpcg.com)."
"Director of Sales $90,000 Base + Bonus $120k | Full Benefits | PTO",Capital Group,"Houston, TX (On-site)",N/A,https://www.linkedin.com/jobs/view/4312736195/?eBP=NON_CHARGEABLE_CHANNEL&refId=9KDiySuGMbS0YBBqgRf4YQ%3D%3D&trackingId=Y%2BkiEXD8wZWDIxx%2Bo2BUdA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Are you a highly experienced & effective salesperson with a passion for sales? Can you sell anything? Are you ready to bring excitement, energy, and results to a company that values both impact and fun?

Three Pillars Capital is a real estate private equity firm based of Houston, TX with over $600M+ in assets under management. We are a rapidly growing team and offer plenty of room for fast vertical advancement into upper management. You will work closely with upper management & ownership and be a part of the team."
Director of Revenue Management,Capital Group,"Los Angeles, CA (On-site)",N/A,https://www.linkedin.com/jobs/view/4318323932/?eBP=NON_CHARGEABLE_CHANNEL&refId=9KDiySuGMbS0YBBqgRf4YQ%3D%3D&trackingId=hXfuuf5ph%2FHjCv6JLBfGSQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
The Hollywood Roosevelt Hotel is a timeless 300-room luxury icon located in the heart of Los Angeles. Since opening its doors on May 15, 1927, it has been celebrated for its rich history, glamorous legacy, and stunning Spanish Colonial Revival architecture. The hotel proudly hosted the first Academy Awards in 1929 and has since become a cherished destination for generations of Hollywood’s most iconic stars, including Marilyn Monroe.

WHO WE’RE LOOKING FOR :"
"Director, Engineering; Global Technology",Capital Group,"Los Angeles, CA",N/A,https://www.linkedin.com/jobs/view/4308848065/?eBP=NON_CHARGEABLE_CHANNEL&refId=9KDiySuGMbS0YBBqgRf4YQ%3D%3D&trackingId=bwxKO9FZW5%2FhGK0tGWtpew%3D%3D&trk=flagship3_search_srp_jobs,"About the job
“I can succeed as the Director, Engineering; Global Technology at Capital Group.”

Capital Group’s mission is to improve people’s lives through successful investing. We recognize the significant potential that emerging technologies and data present to delivering on this mission. The intention and primary accountability of this role is to unlock that value, utilizing and exploiting technology and data in our investment process to enhance our ability to deliver superior long term investment results to our investors and intermediaries.

The Director, Engineering; Global Technology, will drive the engineering discipline for the Global Technology organization at Capital (more than 4,000 associate and vendor partner engineers), including establishing unified engineering standards, practices, KPIs, leading the development and adoption of AI-centric SDLC process, driving quality, resiliency and reliability of our systems, improvements of the developer experience, driving efficiency, and workforce and skills strategy. Further, this role will play a leadership role in the Data Excellence Platform (DXP) program, helping Capital to establish a successful federated data model.

The goal is to deliver best-in-class engineering workforce at Capital that can successfully enable our business outcomes, evolve with changing business needs, and help us achieve our strategic objectives.










Southern California Base Salary Range: $254,648-$432,902







New York Base Salary Range: $269,961-$458,934"
Vice President of Investor Relations,Capital Group,N/A,N/A,https://www.linkedin.com/jobs/view/4239923676/?eBP=NON_CHARGEABLE_CHANNEL&refId=9KDiySuGMbS0YBBqgRf4YQ%3D%3D&trackingId=7CYGjF69%2Bf7L4CNO0x0XTg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Intro:
DWG Capital Partners seeks a dynamic VP of Investor Relations & Capital Markets to raise capital across real estate deals and our Great American Industrial Fund. This is a well-compensated senior role for someone with capital relationships, CRE experience, and the ambition to help scale a boutique firm from $100M to $500 M+ AUM.

Location:"
Chief Business Officer,Capital Group,"Dallas, TX (On-site)",N/A,https://www.linkedin.com/jobs/view/4334100684/?eBP=NON_CHARGEABLE_CHANNEL&refId=9KDiySuGMbS0YBBqgRf4YQ%3D%3D&trackingId=WzbOphyohENrbwh5aDRV4A%3D%3D&trk=flagship3_search_srp_jobs,"About the job
About Patient Capital

Patient Capital, a subsidiary of Leon Capital Group, is a technology-enabled healthcare financing platform built to empower care by simplifying financing.

We help providers deliver more accessible, affordable care by combining multi-lender flexibility, centralized analytics, and performance-driven data insights. Our goal is to bridge healthcare and fintech — modernizing the patient-payment journey while supporting providers with capital solutions that scale."
